meanValue,medianValue,standardDeviation,meanAbsoluteDeviation,quantile25,quantile75,signalIQR,sampleSkewness,sampleKurtosis,spectralEntropy,dominantFrequencyValue,dominantFrequencyMagnitude,dominantFrequencyRatio,Error1,Error2,Error3,Error4
0.018533644,0.018524444,0.000145791,0.000126071,0.018400018,0.018658018,0.000258,0.084018256,1.778618442,-0.272070381,0,0.656361169,0.998616159,1,0,0,0
0.018534829,0.018525411,0.000146588,0.000126983,0.018400949,0.018663401,0.000262451,0.081139014,1.767658236,-0.272050951,0,0.656360873,0.998594078,1,0,0,0
0.018535994,0.018526895,0.000147066,0.000127531,0.018401488,0.018664313,0.000262825,0.075939867,1.757948238,-0.272038913,0,0.656360698,0.998615886,1,0,0,0
0.018535783,0.018527042,0.000147237,0.000128177,0.01840101,0.018665097,0.000264087,0.070848045,1.743663843,-0.272043449,0,0.656360634,0.998613995,1,0,0,0
0.018536728,0.018529851,0.000148403,0.000129676,0.018400326,0.018668928,0.000268602,0.064871922,1.720572051,-0.272016187,0,0.656360193,0.998585489,1,0,0,0
0.018535938,0.018527042,0.000148643,0.000130024,0.01840101,0.018669424,0.000268414,0.080336329,1.715634531,-0.272031391,0,0.656360101,0.99859743,1,0,0,0
0.018536696,0.018529851,0.000147722,0.000128895,0.018402532,0.018669422,0.00026689,0.058542486,1.732226509,-0.272021298,0,0.656360452,0.998610452,1,0,0,0
0.018535657,0.018529117,0.000147062,0.000128345,0.018403037,0.018665268,0.000262231,0.070379689,1.736737604,-0.272041684,0,0.656360698,0.998589602,1,0,0,0
0.018536138,0.01853428,0.000147336,0.000128663,0.018403037,0.018665268,0.000262231,0.059117526,1.731754298,-0.272045994,0,0.656360597,0.998597364,1,0,0,0
0.018535766,0.018530381,0.000146766,0.000128163,0.018403251,0.018665787,0.000262536,0.06558535,1.738067477,-0.272058677,0,0.65636081,0.998595397,1,0,0,0
0.018538968,0.018538536,0.000146326,0.000127622,0.018407149,0.018669422,0.000262273,0.040204534,1.744386801,-0.27202226,0,0.656360985,0.998606827,1,0,0,0
0.018539881,0.018539606,0.000144948,0.000125813,0.018410283,0.018669422,0.000259139,0.040940337,1.766358166,-0.272015543,0,0.656361503,0.99860087,1,0,0,0
0.018539967,0.018539847,0.000144396,0.000125313,0.018411734,0.018669422,0.000257688,0.041840369,1.775245715,-0.272028992,0,0.656361707,0.99859008,1,0,0,0
0.018540791,0.018541962,0.000144057,0.000124606,0.018412925,0.01866953,0.000256605,0.028425046,1.785346891,-0.272037798,0,0.656361836,0.998605005,1,0,0,0
0.018540844,0.018542356,0.000143957,0.000124358,0.01841408,0.018668982,0.000254901,0.030440401,1.79699554,-0.272059672,0,0.656361872,0.998619268,1,0,0,0
0.018541776,0.018542356,0.000144261,0.000124969,0.018411778,0.018670031,0.000258252,0.025914757,1.77921973,-0.272039781,0,0.656361762,0.998592135,1,0,0,0
0.018541163,0.018541168,0.000143988,0.00012493,0.018410735,0.018670807,0.000260072,0.033049114,1.769166761,-0.272063417,0,0.656361862,0.998615512,1,0,0,0
0.018541668,0.018541943,0.000143611,0.00012458,0.018412271,0.018671316,0.000259045,0.024736374,1.769437677,-0.27204463,0,0.656362003,0.998607414,1,0,0,0
0.01854292,0.018542356,0.000143716,0.000124383,0.01841408,0.018673188,0.000259107,0.027188974,1.77694135,-0.272040413,0,0.656361968,0.998587943,1,0,0,0
0.018544506,0.018543703,0.000143657,0.000124623,0.01841473,0.018673825,0.000259095,0.022119021,1.77221793,-0.27204935,0,0.656361993,0.998613859,1,0,0,0
0.018545675,0.018545191,0.000143111,0.000124175,0.01841629,0.018674236,0.000257947,0.010320123,1.776845713,-0.272045419,0,0.656362199,0.99860528,1,0,0,0
0.018543556,0.018542885,0.000142611,0.000123957,0.01841473,0.018672159,0.000257429,0.031507304,1.771908051,-0.272062203,0,0.656362375,0.998600532,1,0,0,0
0.018543035,0.018542793,0.000142769,0.000124444,0.018414467,0.018671615,0.000257148,0.019189156,1.763367576,-0.272056107,0,0.656362314,0.998595549,1,0,0,0
0.018543833,0.018544752,0.000142885,0.000124251,0.018414818,0.018673112,0.000258294,0.006275239,1.767229906,-0.272041459,0,0.656362274,0.998599308,1,0,0,0
0.01854333,0.018544447,0.0001419,0.000123035,0.01841632,0.018672158,0.000255838,0.009620575,1.787391508,-0.272041518,0,0.656362634,0.998601039,1,0,0,0
0.01854456,0.018545191,0.000140939,0.000122021,0.018419091,0.018671316,0.000252225,-0.002161541,1.802481384,-0.272016181,0,0.656362985,0.998584378,1,0,0,0
0.018542614,0.018541994,0.000140984,0.000121873,0.0184166,0.018668172,0.000251572,0.020918556,1.802982586,-0.272037597,0,0.656362963,0.998607625,1,0,0,0
0.018542774,0.018542885,0.000140704,0.000121564,0.018417777,0.018668172,0.000250395,0.008625225,1.803146637,-0.272046995,0,0.656363065,0.998596824,1,0,0,0
0.018543988,0.018545191,0.000141381,0.000122474,0.018418134,0.018672159,0.000254025,-0.002515569,1.78654332,-0.27204716,0,0.656362823,0.998616305,1,0,0,0
0.02370053,0.023698276,6.75E-05,5.89E-05,0.023642213,0.023760718,0.000118505,0.014237354,1.764534468,-0.272079734,0,0.656384862,0.998639623,1,0,0,0
0.023700915,0.023698163,6.75E-05,5.89E-05,0.02364226,0.023761408,0.000119148,0.008009917,1.761697784,-0.272075399,0,0.656384864,0.998641227,1,0,0,0
0.02370128,0.023700232,6.75E-05,5.90E-05,0.023642199,0.023761487,0.000119289,-0.007614438,1.754328479,-0.272073536,0,0.656384863,0.998631572,1,0,0,0
0.023702074,0.023702786,6.72E-05,5.85E-05,0.023643706,0.023761487,0.000117781,-0.035590157,1.772616446,-0.272076886,0,0.656384896,0.998638584,1,0,0,0
0.02370251,0.023702844,6.72E-05,5.86E-05,0.023644669,0.023762063,0.000117394,-0.039850605,1.762448939,-0.272080156,0,0.656384899,0.998642059,1,0,0,0
0.02370224,0.023701901,6.70E-05,5.86E-05,0.023644547,0.02376195,0.000117403,-0.018677515,1.757749634,-0.272080025,0,0.656384924,0.998639267,1,0,0,0
0.023702056,0.023702377,6.71E-05,5.87E-05,0.023644288,0.023761389,0.000117102,-0.024129901,1.756123577,-0.272083893,0,0.65638491,0.998639616,1,0,0,0
0.02370288,0.023703445,6.74E-05,5.91E-05,0.023644288,0.023763189,0.000118901,-0.041814933,1.744703945,-0.272072231,0,0.656384879,0.998632528,1,0,0,0
0.023702625,0.023702854,6.70E-05,5.86E-05,0.023644547,0.023762159,0.000117612,-0.032243346,1.756928253,-0.272077874,0,0.656384914,0.99863849,1,0,0,0
0.023702535,0.023702844,6.68E-05,5.84E-05,0.023644172,0.023761115,0.000116943,-0.022474554,1.767230116,-0.272076669,0,0.65638494,0.998635099,1,0,0,0
0.02370156,0.023701765,6.72E-05,5.88E-05,0.023642241,0.023761115,0.000118874,-0.010453445,1.753561088,-0.272076735,0,0.656384899,0.998627627,1,0,0,0
0.023701314,0.023702377,6.69E-05,5.86E-05,0.023641965,0.023759714,0.000117749,-0.008342288,1.750267309,-0.272080092,0,0.656384929,0.998633998,1,0,0,0
0.023701721,0.023703171,6.68E-05,5.84E-05,0.023641965,0.023759714,0.000117749,-0.015193137,1.761856055,-0.272083627,0,0.656384943,0.998637548,1,0,0,0
0.023701508,0.023702987,6.66E-05,5.81E-05,0.023641669,0.023758912,0.000117243,-0.012768016,1.765657136,-0.272088016,0,0.656384956,0.998638707,1,0,0,0
0.023700942,0.023703171,6.67E-05,5.80E-05,0.023641308,0.023757069,0.000115762,-0.004797415,1.778690173,-0.272085152,0,0.656384952,0.998638086,1,0,0,0
0.023701833,0.023703421,6.66E-05,5.79E-05,0.023641785,0.02375941,0.000117625,-0.018241459,1.776718032,-0.27207428,0,0.656384964,0.998634549,1,0,0,0
0.023701941,0.023703421,6.63E-05,5.76E-05,0.023642062,0.023759941,0.000117879,-0.027563641,1.776241585,-0.272067842,0,0.656384998,0.99863383,1,0,0,0
0.023700592,0.023701765,6.62E-05,5.75E-05,0.023641615,0.023757298,0.000115683,0.000692591,1.781845835,-0.272077271,0,0.656385007,0.998643263,1,0,0,0
0.023700646,0.023701909,6.60E-05,5.71E-05,0.02364183,0.023756925,0.000115095,-0.005649098,1.79540273,-0.27207576,0,0.656385028,0.998635829,1,0,0,0
0.023700148,0.023702258,6.56E-05,5.69E-05,0.023641785,0.023756657,0.000114872,-0.000866633,1.797284387,-0.272071281,0,0.65638506,0.998636716,1,0,0,0
0.023700338,0.023702258,6.53E-05,5.64E-05,0.023642815,0.023756655,0.000113839,-0.001071791,1.81210758,-0.272071435,0,0.656385092,0.998634055,1,0,0,0
0.023700244,0.023701765,6.59E-05,5.70E-05,0.023641879,0.023756666,0.000114787,0.001971941,1.796481184,-0.272067731,0,0.656385036,0.998639074,1,0,0,0
0.023700055,0.023700984,6.57E-05,5.68E-05,0.023642738,0.023756657,0.000113919,0.000648666,1.803531261,-0.272069239,0,0.656385059,0.998636179,1,0,0,0
0.023699672,0.023700149,6.61E-05,5.72E-05,0.023642034,0.023756658,0.000114624,0.010208199,1.796401003,-0.272068226,0,0.656385016,0.998631344,1,0,0,0
0.023699526,0.02369947,6.64E-05,5.75E-05,0.023641233,0.023756668,0.000115435,0.025781418,1.794361808,-0.272077481,0,0.656384986,0.998638882,1,0,0,0
0.023700378,0.023700984,6.64E-05,5.74E-05,0.023642022,0.023757389,0.000115367,-0.002718053,1.798800939,-0.272074852,0,0.656384979,0.998638237,1,0,0,0
0.023700625,0.023701909,6.62E-05,5.72E-05,0.02364183,0.023757678,0.000115848,-0.013274252,1.804193827,-0.272072262,0,0.656384998,0.998638611,1,0,0,0
0.023698984,0.023700978,6.60E-05,5.71E-05,0.023639213,0.023755201,0.000115988,0.013966129,1.802550071,-0.272081158,0,0.656385028,0.998637133,1,0,0,0
0.023697857,0.023699535,6.62E-05,5.74E-05,0.023638368,0.02375354,0.000115173,0.030453143,1.801543122,-0.272082846,0,0.656384997,0.998636434,1,0,0,0
0.023697544,0.023699535,6.60E-05,5.71E-05,0.023638316,0.023753198,0.000114883,0.040686548,1.813122754,-0.272084516,0,0.65638502,0.998637849,1,0,0,0
0.012421464,0.012424913,6.72E-05,5.84E-05,0.012361333,0.012482084,0.000120751,-0.081126402,1.785617608,-0.272045355,0,0.656375542,0.99861431,1,0,0,0
0.012421709,0.012424529,6.70E-05,5.82E-05,0.012361946,0.012481735,0.00011979,-0.064805887,1.78705478,-0.27204662,0,0.656375636,0.998619201,1,0,0,0
0.012420865,0.01242208,6.72E-05,5.84E-05,0.012361735,0.012481902,0.000120167,-0.054663922,1.782570406,-0.27206328,0,0.656375557,0.998627434,1,0,0,0
0.012420162,0.012421502,6.72E-05,5.86E-05,0.012359199,0.012479192,0.000119992,-0.04588413,1.774441875,-0.27208295,0,0.656375532,0.998622375,1,0,0,0
0.012420826,0.012422283,6.69E-05,5.81E-05,0.012361875,0.012479968,0.000118092,-0.047083793,1.792116492,-0.272079025,0,0.656375645,0.998637866,1,0,0,0
0.012420756,0.01242246,6.72E-05,5.83E-05,0.012361545,0.012481674,0.000120129,-0.055187123,1.789753579,-0.272074195,0,0.656375545,0.998617773,1,0,0,0
0.012420724,0.01242246,6.70E-05,5.81E-05,0.012361427,0.012479247,0.00011782,-0.050132378,1.798542589,-0.272070013,0,0.656375603,0.998622744,1,0,0,0
0.012419792,0.012420438,6.76E-05,5.88E-05,0.012358633,0.012478745,0.000120113,-0.036769524,1.781184824,-0.272076454,0,0.656375369,0.998616754,1,0,0,0
0.012420805,0.012423122,6.80E-05,5.93E-05,0.012358757,0.012481598,0.000122841,-0.056948888,1.763905642,-0.272041484,0,0.656375214,0.998619638,1,0,0,0
0.012419338,0.012420484,6.81E-05,5.94E-05,0.01235787,0.012478196,0.000120326,-0.028589617,1.755550378,-0.27207072,0,0.65637518,0.998634847,1,0,0,0
0.012419983,0.012422278,6.86E-05,5.99E-05,0.012357556,0.012482082,0.000124526,-0.02933648,1.733561926,-0.272046081,0,0.656375004,0.998610853,1,0,0,0
0.012420678,0.012423146,6.83E-05,5.95E-05,0.012358329,0.01248118,0.000122851,-0.050827135,1.748066992,-0.272037585,0,0.656375125,0.998615651,1,0,0,0
0.012419765,0.01242246,6.83E-05,5.95E-05,0.012357556,0.012479968,0.000122412,-0.051341394,1.743967586,-0.272051616,0,0.656375123,0.998619668,1,0,0,0
0.01241842,0.012419906,6.84E-05,5.96E-05,0.012356238,0.012479322,0.000123084,-0.026213343,1.738649412,-0.272075261,0,0.656375083,0.998623774,1,0,0,0
0.012417846,0.01241916,6.79E-05,5.90E-05,0.012356415,0.012478601,0.000122186,-0.019221036,1.753803724,-0.272081137,0,0.656375257,0.998628284,1,0,0,0
0.012417623,0.012418855,6.77E-05,5.88E-05,0.012356473,0.012477863,0.000121389,-0.01878526,1.75630337,-0.272072148,0,0.656375341,0.998620303,1,0,0,0
0.012417274,0.012417557,6.74E-05,5.83E-05,0.012357182,0.012476867,0.000119686,-0.015130496,1.780452243,-0.272067947,0,0.656375467,0.998619223,1,0,0,0
0.012417435,0.012417819,6.72E-05,5.81E-05,0.012357921,0.012476585,0.000118663,-0.018275913,1.783322782,-0.272060806,0,0.656375532,0.998613842,1,0,0,0
0.012417099,0.012417267,6.74E-05,5.83E-05,0.012357522,0.012475869,0.000118347,-0.008590115,1.783797565,-0.272058237,0,0.656375464,0.9986258,1,0,0,0
0.012416833,0.012417232,6.70E-05,5.80E-05,0.012357487,0.01247469,0.000117203,-0.005791359,1.788371483,-0.272047673,0,0.656375608,0.998620868,1,0,0,0
0.012416315,0.012415765,6.72E-05,5.81E-05,0.012357081,0.012474669,0.000117587,0.006823623,1.785392793,-0.272044822,0,0.656375539,0.998614752,1,0,0,0
0.012415774,0.01241483,6.70E-05,5.80E-05,0.012356935,0.012474868,0.000117934,0.007674675,1.779461526,-0.272060684,0,0.656375608,0.998624516,1,0,0,0
0.012416489,0.012417441,6.69E-05,5.79E-05,0.012357185,0.012473636,0.000116451,-0.014273871,1.787040778,-0.272055431,0,0.656375636,0.998625314,1,0,0,0
0.012416786,0.012417185,6.70E-05,5.78E-05,0.012358481,0.012474882,0.000116401,-0.012186595,1.799853002,-0.272064936,0,0.656375619,0.998631228,1,0,0,0
0.012416825,0.012417557,6.71E-05,5.81E-05,0.012358163,0.012474882,0.000116719,-0.018724512,1.788262246,-0.272073917,0,0.656375581,0.998634594,1,0,0,0
0.012417723,0.012419897,6.69E-05,5.79E-05,0.012358641,0.01247588,0.000117239,-0.046146204,1.7986632,-0.272064584,0,0.656375654,0.998630607,1,0,0,0
0.012418335,0.012419897,6.69E-05,5.78E-05,0.012359422,0.012476972,0.00011755,-0.054673322,1.802427006,-0.272060965,0,0.656375656,0.998626518,1,0,0,0
0.012419138,0.012421728,6.64E-05,5.72E-05,0.01236048,0.012477969,0.000117488,-0.07140322,1.81505578,-0.272049311,0,0.656375848,0.998620781,1,0,0,0
0.012417569,0.012419381,6.61E-05,5.70E-05,0.012359422,0.012474882,0.00011546,-0.04182521,1.824343836,-0.272072166,0,0.656375935,0.998618865,1,0,0,0
0.012418381,0.012419906,6.62E-05,5.69E-05,0.012359635,0.012476287,0.000116652,-0.061625209,1.83056141,-0.272054335,0,0.656375929,0.998627184,1,0,0,0
0.022110156,0.022111832,0.000135874,0.000117074,0.021997108,0.0222299,0.000232791,0.002830909,1.826902743,-0.272050518,0,0.656371798,0.99860456,1,0,0,0
0.022109906,0.022112581,0.000135934,0.000117244,0.021996982,0.0222299,0.000232918,-0.002124911,1.823503344,-0.272071323,0,0.656371783,0.998616505,1,0,0,0
0.022111687,0.022112581,0.000134933,0.000116076,0.022002717,0.022232175,0.000229458,-0.002306556,1.842303822,-0.272051616,0,0.65637203,0.998617999,1,0,0,0
0.022112494,0.022112328,0.000134856,0.000115863,0.022003329,0.022232863,0.000229535,-0.000824235,1.848871375,-0.272046527,0,0.656372049,0.998614728,1,0,0,0
0.022113256,0.022112328,0.000135115,0.000116081,0.022003463,0.022234534,0.000231071,-5.39E-05,1.84782184,-0.272042522,0,0.656371988,0.998613092,1,0,0,0
0.022113531,0.022113205,0.000135319,0.000116479,0.022003463,0.02223306,0.000229598,-0.003282758,1.847131298,-0.272030971,0,0.656371938,0.998613046,1,0,0,0
0.022111042,0.022104708,0.000133765,0.000114911,0.022003372,0.022229278,0.000225906,0.029111641,1.862726922,-0.272056432,0,0.656372311,0.998604914,1,0,0,0
0.022113017,0.022104708,0.000133668,0.00011494,0.022005862,0.022230157,0.000224295,0.021674935,1.858839262,-0.272040631,0,0.656372337,0.998615529,1,0,0,0
0.022113339,0.022104646,0.000135205,0.000116173,0.022005155,0.022232801,0.000227646,0.032273464,1.850296473,-0.272036296,0,0.656371966,0.998609469,1,0,0,0
0.022113826,0.022104646,0.000137112,0.000118464,0.02200294,0.022238056,0.000235116,0.028155031,1.806409202,-0.27205032,0,0.656371499,0.99861254,1,0,0,0
0.022115587,0.02210923,0.000135611,0.000116668,0.022005468,0.022234686,0.000229218,0.004940457,1.836437865,-0.272043166,0,0.656371869,0.998612995,1,0,0,0
0.022115262,0.02210923,0.000135261,0.000116099,0.022004989,0.02223278,0.000227791,0.006116694,1.848008392,-0.272051625,0,0.656371956,0.998608427,1,0,0,0
0.022116465,0.02211304,0.000134904,0.00011587,0.022007223,0.022234686,0.000227463,-0.002857572,1.844902847,-0.272066587,0,0.656372043,0.998631207,1,0,0,0
0.022114711,0.022109693,0.000134708,0.000115164,0.022005993,0.022230364,0.000224371,0.005721505,1.86119085,-0.272069419,0,0.656372088,0.998628766,1,0,0,0
0.022115527,0.022113205,0.000134741,0.000115503,0.022006835,0.02223211,0.000225274,-0.013525683,1.850497755,-0.272064928,0,0.656372082,0.998614989,1,0,0,0
0.022115898,0.022113238,0.000135095,0.000116088,0.022005738,0.022233495,0.000227757,-0.02256661,1.83468582,-0.27207417,0,0.656371996,0.998626921,1,0,0,0
0.022115255,0.022112328,0.000135007,0.000116377,0.02200307,0.022232935,0.000229865,-0.007732384,1.824233279,-0.272078386,0,0.656372017,0.99862095,1,0,0,0
0.02211439,0.022108735,0.000135662,0.00011708,0.022001933,0.022233495,0.000231563,0.006269231,1.814366367,-0.272089271,0,0.656371855,0.998633278,1,0,0,0
0.022116131,0.022112693,0.000136016,0.000117465,0.02200307,0.022237768,0.000234697,-0.014024027,1.808271328,-0.27207362,0,0.656371772,0.998622471,1,0,0,0
0.022115783,0.022112115,0.000135818,0.00011731,0.022003253,0.022238572,0.000235319,-0.00980962,1.806049013,-0.272063387,0,0.65637182,0.998605269,1,0,0,0
0.022114387,0.022107942,0.000136038,0.00011783,0.022001761,0.022232828,0.000231067,-0.001076477,1.79400942,-0.27207332,0,0.656371764,0.998621972,1,0,0,0
0.022115833,0.022108735,0.000135444,0.000117184,0.022003148,0.022232935,0.000229787,-0.004956494,1.80244048,-0.272057268,0,0.65637191,0.998616329,1,0,0,0
0.022115742,0.022111423,0.000135363,0.00011719,0.02200192,0.022232446,0.000230526,-0.017370674,1.795661004,-0.272049469,0,0.65637193,0.998618505,1,0,0,0
0.022115898,0.02211304,0.000135956,0.00011769,0.022000281,0.022232828,0.000232547,-0.015934931,1.789905423,-0.272037012,0,0.656371786,0.998600463,1,0,0,0
0.022115853,0.022114247,0.000135335,0.000117025,0.022000281,0.022232446,0.000232165,-0.018887159,1.795632177,-0.27204901,0,0.656371937,0.998625218,1,0,0,0
0.022114993,0.022113699,0.000135076,0.000116527,0.022000411,0.022232817,0.000232406,-0.002939956,1.801310795,-0.272056353,0,0.656372,0.998622264,1,0,0,0
0.022116585,0.022115799,0.000135521,0.00011725,0.022000411,0.022236125,0.000235714,-0.031239006,1.791221856,-0.272032164,0,0.656371894,0.998611525,1,0,0,0
0.022114029,0.022113238,0.000135714,0.000117696,0.021993108,0.022233489,0.000240381,-0.004346786,1.77455046,-0.272052369,0,0.656371843,0.998617166,1,0,0,0
0.022114239,0.022114365,0.000134712,0.000116666,0.021993592,0.02223293,0.000239338,-0.01799984,1.780379731,-0.27203763,0,0.656372088,0.998610034,1,0,0,0
0.022112382,0.022113699,0.000133294,0.000115026,0.021995815,0.02223026,0.000234445,-0.004181056,1.807714228,-0.272063534,0,0.656372426,0.998635776,1,0,0,0
0.016579675,0.016575088,7.21E-05,6.26E-05,0.016517022,0.016642609,0.000125587,0.060946114,1.795799534,-0.272057075,0,0.65638011,0.998630227,1,0,0,0
0.01657975,0.016574487,7.19E-05,6.26E-05,0.016517432,0.016643135,0.000125704,0.068911045,1.786814697,-0.272063464,0,0.656380146,0.998633138,1,0,0,0
0.016579935,0.016573882,7.23E-05,6.31E-05,0.016517234,0.01664466,0.000127426,0.069512274,1.769669439,-0.272065973,0,0.656380061,0.998634168,1,0,0,0
0.016579686,0.016573788,7.23E-05,6.30E-05,0.016517193,0.016644536,0.000127343,0.083690361,1.771013583,-0.272061574,0,0.65638007,0.998620391,1,0,0,0
0.016579336,0.016573034,7.20E-05,6.27E-05,0.016517057,0.016643774,0.000126717,0.085398027,1.783433123,-0.272067099,0,0.65638012,0.99862656,1,0,0,0
0.016579602,0.016575016,7.21E-05,6.27E-05,0.016517493,0.01664404,0.000126547,0.077385213,1.788267152,-0.272063436,0,0.6563801,0.998618381,1,0,0,0
0.016579368,0.016574487,7.18E-05,6.22E-05,0.016517493,0.016643196,0.000125703,0.094631016,1.804846776,-0.272075398,0,0.65638017,0.998625689,1,0,0,0
0.016579817,0.016576698,7.21E-05,6.25E-05,0.016517114,0.016643686,0.000126571,0.071733677,1.789842738,-0.272070703,0,0.656380118,0.998623441,1,0,0,0
0.016580747,0.016579661,7.15E-05,6.20E-05,0.016518323,0.016644238,0.000125915,0.051366545,1.798991932,-0.272069863,0,0.656380248,0.998643735,1,0,0,0
0.016580887,0.016579661,7.16E-05,6.20E-05,0.016518725,0.016643905,0.00012518,0.04511181,1.805086835,-0.272075184,0,0.65638022,0.998636149,1,0,0,0
0.016581465,0.016580302,7.17E-05,6.22E-05,0.016518992,0.0166446,0.000125608,0.040366715,1.796887734,-0.272071071,0,0.656380209,0.998620007,1,0,0,0
0.016582939,0.016582551,7.18E-05,6.24E-05,0.016520167,0.016646134,0.000125967,0.012782456,1.782331068,-0.272067752,0,0.656380183,0.998631399,1,0,0,0
0.016583336,0.016583327,7.16E-05,6.20E-05,0.016521885,0.016646535,0.00012465,0.008373278,1.805180159,-0.272070181,0,0.656380229,0.998626197,1,0,0,0
0.016584376,0.016585349,7.14E-05,6.18E-05,0.01652248,0.016646959,0.000124479,-0.015637359,1.808830008,-0.272062231,0,0.656380281,0.998623002,1,0,0,0
0.01658486,0.016584841,7.09E-05,6.12E-05,0.016524163,0.016647285,0.000123122,-0.007515257,1.824147858,-0.272056271,0,0.656380394,0.998629548,1,0,0,0
0.016583944,0.016584727,7.06E-05,6.09E-05,0.016523213,0.016645165,0.000121952,0.014109753,1.840498471,-0.272071707,0,0.656380457,0.99863082,1,0,0,0
0.016584524,0.016587326,7.06E-05,6.09E-05,0.016523693,0.016645529,0.000121836,-0.006256021,1.836188691,-0.272063979,0,0.656380461,0.998626381,1,0,0,0
0.016584718,0.016587332,7.02E-05,6.05E-05,0.016523944,0.016645719,0.000121775,-0.007851481,1.847388086,-0.272074914,0,0.656380548,0.998634099,1,0,0,0
0.016585207,0.016588066,6.97E-05,6.01E-05,0.016524745,0.016645165,0.00012042,-0.027208827,1.853225036,-0.272065313,0,0.656380664,0.99862694,1,0,0,0
0.01658409,0.016585913,6.98E-05,6.03E-05,0.016523001,0.0166446,0.000121599,0.003397581,1.846244277,-0.27208102,0,0.656380626,0.998629316,1,0,0,0
0.016583991,0.016585913,6.99E-05,6.05E-05,0.016522931,0.01664448,0.000121548,0.004599346,1.83951979,-0.27208656,0,0.656380613,0.998642232,1,0,0,0
0.016583416,0.016585021,7.03E-05,6.07E-05,0.016522165,0.016644008,0.000121843,0.002415286,1.84306706,-0.272091362,0,0.656380528,0.998637561,1,0,0,0
0.016582749,0.016584727,7.02E-05,6.07E-05,0.016521832,0.016643693,0.000121861,0.002995583,1.840806036,-0.272094139,0,0.656380546,0.998635421,1,0,0,0
0.016582264,0.016584841,7.06E-05,6.12E-05,0.016521071,0.016643743,0.000122672,-0.00769966,1.825716567,-0.272091,0,0.656380444,0.998633216,1,0,0,0
0.016582514,0.016584841,7.07E-05,6.12E-05,0.016521106,0.016643743,0.000122637,-0.016656664,1.822833528,-0.272078979,0,0.656380439,0.998625956,1,0,0,0
0.016582185,0.016584151,7.07E-05,6.14E-05,0.01652101,0.0166439,0.000122891,-0.021658935,1.817248792,-0.272082488,0,0.656380427,0.998626855,1,0,0,0
0.016583254,0.016585913,7.10E-05,6.17E-05,0.016521106,0.016645816,0.00012471,-0.035029522,1.804280153,-0.272070138,0,0.656380354,0.99863214,1,0,0,0
